"0168-2563";"Biogeochemistry (Dordrecht)";"BIODIVERSIDADE";"A2"
"2151-0466";"Biogeografiía (Azores)";"BIODIVERSIDADE";"C"
"1726-4189";"Biogeosciences";"BIODIVERSIDADE";"A2"
"1726-4170";"Biogeosciences (Katlenburg-Lindau. Print)";"BIODIVERSIDADE";"A2"
"1810-6285";"Biogeosciences Discussion (Online)";"BIODIVERSIDADE";"C"
"0102-9568";"Bioikos (Campinas)";"BIODIVERSIDADE";"C"
"0006-3088";"Biologia (Bratislava)";"BIODIVERSIDADE";"B3"
"0006-3207";"Biological Conservation";"BIODIVERSIDADE";"A1"
"1049-9644";"Biological Control (Print)";"BIODIVERSIDADE";"A2"
"1387-3547";"Biological Invasions";"BIODIVERSIDADE";"A2"
"1573-1464";"Biological Invasions (Dordrecht. Online)";"BIODIVERSIDADE";"A2"
"0024-4066";"Biological Journal of the Linnean Society";"BIODIVERSIDADE";"B1"
"1464-7931";"Biological Reviews";"BIODIVERSIDADE";"A2"
"0929-1016";"Biological Rhythm Research";"BIODIVERSIDADE";"B3"
"0953-5365";"Biological Sciences Review";"BIODIVERSIDADE";"C"
"0163-4984";"Biological Trace Element Research";"BIODIVERSIDADE";"B3"
"0169-3867";"Biology & Philosophy (Print)";"BIODIVERSIDADE";"B1"
"1744-9561";"Biology Letters (Print)";"BIODIVERSIDADE";"A2"
"0006-3363";"Biology of Reproduction";"BIODIVERSIDADE";"A2"
"0961-9534";"Biomass & Bioenergy";"BIODIVERSIDADE";"A2"
"0753-3322";"Biomedicine & Pharmacotherapy";"BIODIVERSIDADE";"B2"
"0968-0896";"Bioorganic & Medicinal Chemistry (Print)";"BIODIVERSIDADE";"B1"
"0006-3525";"Biopolymers (New York. Print)";"BIODIVERSIDADE";"B2"
"1615-7605";"Bioprocess and Biosystems Engineering (Internet)";"BIODIVERSIDADE";"B2"
"0960-8524";"Bioresource Technology";"BIODIVERSIDADE";"B1"
"1930-2126";"Bioresources (Raleigh, N.C)";"BIODIVERSIDADE";"B2"
"0006-3568";"Bioscience (Washington. Print)";"BIODIVERSIDADE";"A1"
"1981-3163";"Bioscience Journal (Online)";"BIODIVERSIDADE";"B4"
"2179-5746";"Biota Amazônia";"BIODIVERSIDADE";"C"
"0124-5376";"Biota Colombia";"BIODIVERSIDADE";"C"
"1676-0603";"Biota Neotropica (Edição em Português. Online)";"BIODIVERSIDADE";"B3"
"1678-6424";"Biota Neotropica (Edição em português. Impresso)";"BIODIVERSIDADE";"B3"
"1676-0611";"Biota Neotropica (Online. Edição em Inglês)";"BIODIVERSIDADE";"B3"
"0141-5492";"Biotechnology Letters";"BIODIVERSIDADE";"B2"
"8756-7938";"Biotechnology Progress (Print)";"BIODIVERSIDADE";"B2"
"1754-6834";"Biotechnology for Biofuels";"BIODIVERSIDADE";"B2"
"2074-8647";"Biotecnología Vegetal";"BIODIVERSIDADE";"C"
"0103-1643";"Biotemas (UFSC)";"BIODIVERSIDADE";"C"
"1744-7429";"Biotropica";"BIODIVERSIDADE";"B1"
"0006-3606";"Biotropica (Lawrence, KS)";"BIODIVERSIDADE";"B1"
"0959-2709";"Bird Conservation International";"BIODIVERSIDADE";"A2"
"1542-9733";"Birth Defects Research. Part B. Developmental and Reproductive Toxicology";"BIODIVERSIDADE";"B3"
"0101-7888";"Boletim Gaúcho de Geografia";"BIODIVERSIDADE";"C"
"1984-8501";"Boletim Goiano de Geografia (Online)";"BIODIVERSIDADE";"C"
"1808-0413";"Boletim da Sociedade Brasileira de Mastozoologia";"BIODIVERSIDADE";"C"
"0302-2439";"Boletim de Botânica";"BIODIVERSIDADE";"C"
"1982-1026";"Boletim de História e Filosofia da Biologia";"BIODIVERSIDADE";"C"
"0074-0055";"Boletim do Instituto de Botanica (Sao Paulo)";"BIODIVERSIDADE";"C"
"0046-9939";"Boletim do Instituto de Pesca (Impresso)";"BIODIVERSIDADE";"B3"
"1678-2305";"Boletim do Instituto de Pesca (Online)";"BIODIVERSIDADE";"B3"
"0102-4337";"Boletim do Laboratório de Hidrobiologia (UFAMA. Impresso)";"BIODIVERSIDADE";"C"
"0080-312X";"Boletim do Museu Nacional. Zoologia";"BIODIVERSIDADE";"C"
"1981-8122";"Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas";"BIODIVERSIDADE";"B5"
"1981-8114";"Boletim do Museu Paraense Emílio Goeldi. Ciências Naturais";"BIODIVERSIDADE";"C"
"0103-9121";"Boletim do Museu de Biologia Mello Leitao";"BIODIVERSIDADE";"C"
"0122-9761";"Boletin de Investigaciones Marinas y Costeras";"BIODIVERSIDADE";"C"
"0717-7917";"Boletín Latinoamericano y del Caribe de Plantas Medicinales y Aromáticas";"BIODIVERSIDADE";"B4"
"0325-0121";"Boletín de la Asociación Latinoamericana de Paleobotánica y Palinología";"BIODIVERSIDADE";"C"
"1134-6094";"Boletín de la SEA";"BIODIVERSIDADE";"C"
"0373-580X";"Boletín de la Sociedad Argentina de Botánica (impresa)";"BIODIVERSIDADE";"B3"
"0214-140X";"Boletín de la Sociedad Micologica de Madrid";"BIODIVERSIDADE";"C"
"0524-0476";"Bonplandia (Corrientes)";"BIODIVERSIDADE";"C"
"0717-9200";"Bosque";"BIODIVERSIDADE";"B3"
"1437-4323";"Botanica Marina";"BIODIVERSIDADE";"B2"
"0024-4074";"Botanical Journal of the Linnean Society (Print)";"BIODIVERSIDADE";"A2"
"1934-5259";"Botanical Research Institute of Texas. Journal";"BIODIVERSIDADE";"B3"
"1916-2804";"Botany (Ottawa. Online)";"BIODIVERSIDADE";"B1"
"1916-2790";"Botany (Ottawa. Print)";"BIODIVERSIDADE";"B1"
"0265-086X";"Bradleya";"BIODIVERSIDADE";"B5"
"1678-4499";"Bragantia.";"BIODIVERSIDADE";"B2"
"1516-8913";"Brazilian Archives of Biology and Technology (Impresso)";"BIODIVERSIDADE";"B3"
"0103-6440";"Brazilian Dental Journal (Impresso)";"BIODIVERSIDADE";"B5"
"2178-6011";"Brazilian Dental Science";"BIODIVERSIDADE";"C"
"2179-2321";"Brazilian Geographical Journal: geosciences and humanities research medium";"BIODIVERSIDADE";"C"
"1808-7035";"Brazilian Journal of Aquatic Science and Technology (Impresso)";"BIODIVERSIDADE";"C"
"1519-984";"Brazilian Journal of Biology";"BIODIVERSIDADE";"B3"
"1519-6984";"Brazilian Journal of Biology (Impresso)";"BIODIVERSIDADE";"B3"
"1678-4375";"Brazilian Journal of Biology (Online)";"BIODIVERSIDADE";"B3"
"1806-9959";"Brazilian Journal of Botany";"BIODIVERSIDADE";"B1"
"1516-5868";"Brazilian Journal of Ecology (Impresso)";"BIODIVERSIDADE";"C"
"1981-6723";"Brazilian Journal of Food Technology (Online)";"BIODIVERSIDADE";"C"
"2317-3386";"Brazilian Journal of Medicine and Human Health";"BIODIVERSIDADE";"C"
"1517-8382";"Brazilian Journal of Microbiology (Impresso)";"BIODIVERSIDADE";"B4"
"1679-8759";"Brazilian Journal of Oceanography (Impresso)";"BIODIVERSIDADE";"B3"
"1982-436X";"Brazilian Journal of Oceanography (Online)";"BIODIVERSIDADE";"B3"
"1982-0593";"Brazilian Journal of Petroleum and Gas";"BIODIVERSIDADE";"C"
"1984-8250";"Brazilian Journal of Pharmaceutical Sciences (Impresso)";"BIODIVERSIDADE";"B4"
"1981-528X";"Brazilian Journal of Pharmacognosy";"BIODIVERSIDADE";"C"
"2317-4404";"Brazilian Journal of Surgery and Clinical Research";"BIODIVERSIDADE";"C"
"1413-9596";"Brazilian Journal of Veterinary Research and Animal Science (Impresso)";"BIODIVERSIDADE";"B5"
"1414-431X";"Brazilian journal of medical and biological research";"BIODIVERSIDADE";"B3"
"2231-2927";"British Biotechnology Journal";"BIODIVERSIDADE";"C"
"0007-1145";"British Journal of Nutrition";"BIODIVERSIDADE";"B1"
"2231-2919";"British Journal of Pharmaceutical Research";"BIODIVERSIDADE";"C"
"0007-1188";"British Journal of Pharmacology";"BIODIVERSIDADE";"B1"
"1938-436X";"Brittonia";"BIODIVERSIDADE";"B2"
"0007-196X";"Brittonia (Bronx, N.Y.)";"BIODIVERSIDADE";"B2"
"0125-6726";"Buffalo Bulletin";"BIODIVERSIDADE";"B5"
"0037-928X";"Bulletin de la Société Entomologique de France";"BIODIVERSIDADE";"C"
"0037-9409";"Bulletin de la Société Géologique de France";"BIODIVERSIDADE";"B2"
"0007-4853";"Bulletin of Entomological Research";"BIODIVERSIDADE";"A2"
"0007-4861";"Bulletin of Environmental Contamination and Toxicology";"BIODIVERSIDADE";"B3"
"0007-4977";"Bulletin of Marine Science";"BIODIVERSIDADE";"B1"
"0250-4707";"Bulletin of Materials Science";"BIODIVERSIDADE";"B2"
"0092-8240";"Bulletin of Mathematical Biology (Print)";"BIODIVERSIDADE";"B2"
"0007-5167";"Bulletin of Zoological Nomenclature";"BIODIVERSIDADE";"C"
"0003-0090";"Bulletin of the American Museum of Natural History";"BIODIVERSIDADE";"A1"
"0007-1595";"Bulletin of the British Ornithologists' Club";"BIODIVERSIDADE";"B4"
"0027-4100";"Bulletin of the Museum of Comparative Zoology";"BIODIVERSIDADE";"C"
"0104-7760";"CERNE (UFLA)";"BIODIVERSIDADE";"B3"
"0102-1109";"CES Revista (CES/JF. Impresso)";"BIODIVERSIDADE";"C"
"2318-2962";"Caderno de Geografia";"BIODIVERSIDADE";"C"
"1809-9475";"Cadernos UniFOA (Impresso)";"BIODIVERSIDADE";"C"
"1980-5861";"Cadernos de Cultura e Ciência (URCA)";"BIODIVERSIDADE";"C"
"2238-4960";"Cadernos de Geociências";"BIODIVERSIDADE";"C"
"2317-0026";"Cadernos de Prospecção";"BIODIVERSIDADE";"C"
"0102-311X";"Cadernos de Saúde Pública (ENSP. Impresso)";"BIODIVERSIDADE";"B3"
"0007-9723";"Cahiers de Biologie Marine";"BIODIVERSIDADE";"B2"
"1678-6343";"Caminhos de Geografia (UFU)";"BIODIVERSIDADE";"C"
"0008-347X";"Canadian Entomologist";"BIODIVERSIDADE";"B2"
"0706-652X";"Canadian Journal of Fisheries and Aquatic Sciences (Print)";"BIODIVERSIDADE";"A2"
"0008-4212";"Canadian Journal of Physiology and Pharmacology (Print)";"BIODIVERSIDADE";"B2"
"1480-3283";"Canadian Journal of Zoology (Online)";"BIODIVERSIDADE";"B1"
"0008-4301";"Canadian Journal of Zoology (Print)";"BIODIVERSIDADE";"B1"
"2210-7762";"Cancer Genetics";"BIODIVERSIDADE";"B3"
"0373-2967";"Candollea (Genève)";"BIODIVERSIDADE";"B3"
"0144-8617";"Carbohydrate Polymers";"BIODIVERSIDADE";"B1"
"1421-976X";"Caries Research (Online)";"BIODIVERSIDADE";"B1"
"0008-7114";"Caryologia (Firenze)";"BIODIVERSIDADE";"B2"
"1027-2992";"Cat News (Bougy)";"BIODIVERSIDADE";"C"
"1432-0878";"Cell & Tissue Research (Internet)";"BIODIVERSIDADE";"B1"
"1065-6995";"Cell Biology International (Print)";"BIODIVERSIDADE";"B3"
"0302-766X";"Cell and Tissue Research (Print)";"BIODIVERSIDADE";"B1"
"0100-0845";"Centro de Pesquisas do Cacau. Boletim Tecnico";"BIODIVERSIDADE";"C"
"1809-127X";"Check List (São Paulo. Online)";"BIODIVERSIDADE";"B4"
"1071-8443";"Chelonian Conservation and Biology";"BIODIVERSIDADE";"B2"
"1088-7105";"Chelonian Research Monographs";"BIODIVERSIDADE";"C"
"1385-8947";"Chemical Engineering Journal (1996)";"BIODIVERSIDADE";"B1"
"0009-2614";"Chemical Physics Letters (Print)";"BIODIVERSIDADE";"B2"
"0009-3084";"Chemistry and Physics of Lipids (Print)";"BIODIVERSIDADE";"B2"
"0937-7409";"Chemoecology (Printed ed.)";"BIODIVERSIDADE";"B1"
"0045-6535";"Chemosphere (Oxford)";"BIODIVERSIDADE";"A2"
"1413-4403";"Chiroptera Neotropical";"BIODIVERSIDADE";"C"
"0009-5915";"Chromosoma (Berlin. Print)";"BIODIVERSIDADE";"B1"
"0103-2054";"Ciencia Hoje das Criancas";"BIODIVERSIDADE";"C"
"1984-5529";"Científica (Jaboticabal. Online)";"BIODIVERSIDADE";"C"
"0103-9954";"Ciência Florestal (UFSM. Impresso)";"BIODIVERSIDADE";"B4"
"0101-8515";"Ciência Hoje";"BIODIVERSIDADE";"C"
"2358-0763";"Ciência da Informação em Revista";"BIODIVERSIDADE";"B5"
"0100-8307";"Ciência e Natura";"BIODIVERSIDADE";"C"
"2179-460X";"Ciência e Natura";"BIODIVERSIDADE";"C"
"1413-8123";"Ciência e Saúde Coletiva (Impresso)";"BIODIVERSIDADE";"B3"
"1678-457X";"Ciência e Tecnologia de Alimentos (Online)";"BIODIVERSIDADE";"B3"
"0254-0223";"Ciência e Técnica Vitivinícola";"BIODIVERSIDADE";"B5"
"0748-3007";"Cladistics (Westport. Print)";"BIODIVERSIDADE";"A2"
"0930-7575";"Climate Dynamics";"BIODIVERSIDADE";"A2"
"0165-0009";"Climatic Change";"BIODIVERSIDADE";"A2"
"1573-1480";"Climatic Change (online)";"BIODIVERSIDADE";"A2"
"1058-4838";"Clinical Infectious Diseases";"BIODIVERSIDADE";"B1"
"1179-5522";"Clinical Medicine Insights: Gastroenterology";"BIODIVERSIDADE";"B5"
"1432-6981";"Clinical Oral Investigations (Print)";"BIODIVERSIDADE";"B1"
"1414-8536";"Cogitare Enfermagem (UFPR)";"BIODIVERSIDADE";"C"
"1997-1990";"Collective Volume of Scientific Papers (International Commission for the Conservation of Atlantic Tunas. Online)";"BIODIVERSIDADE";"C"
"0927-7765";"Colloids and Surfaces. B, Biointerfaces (Print)";"BIODIVERSIDADE";"B1"
"1007-5704";"Communications in Nonlinear Science & Numerical Simulation";"BIODIVERSIDADE";"B1"
"1585-8553";"Community Ecology (Print)";"BIODIVERSIDADE";"B2"
"1532-0456";"Comparative Biochemistry and Physiology. C. Toxicology & Pharmacology";"BIODIVERSIDADE";"B2"
"1095-6433";"Comparative Biochemistry and Physiology. Part A, Molecular & Integrative Physiology";"BIODIVERSIDADE";"B2"
"1096-4959";"Comparative Biochemistry and Physiology. Part B: Biochemistry & Molecular Biology (Print)";"BIODIVERSIDADE";"B2"
"1618-5641";"Comparative Clinical Pathology (Print)";"BIODIVERSIDADE";"B5"
"1993-078X";"Comparative Cytogenetics";"BIODIVERSIDADE";"B4"
"1993-0771";"Comparative Cytogenetics (Print)";"BIODIVERSIDADE";"B4"
"0147-9571";"Comparative Immunology, Microbiology and Infectious Diseases";"BIODIVERSIDADE";"B2"
"1525-2647";"Comparative Parasitology";"BIODIVERSIDADE";"B2"
"2165-3453";"Computational Molecular Bioscience";"BIODIVERSIDADE";"C"
"1517-2244";"Comunicado Técnico (Embrapa Amazônia Oriental. Impresso)";"BIODIVERSIDADE";"C"
"1809-502X";"Comunicado Técnico (Embrapa Mandioca e Fruticultura Tropical. Online)";"BIODIVERSIDADE";"C"
"2177-5133";"Comunicata Scientiae (Online)";"BIODIVERSIDADE";"B5"
"2176-7777";"Conexão SIPAER";"BIODIVERSIDADE";"C"
"0888-8892";"Conservation Biology";"BIODIVERSIDADE";"A1"
"1523-1739";"Conservation Biology (Online)";"BIODIVERSIDADE";"A1"
"1566-0621";"Conservation Genetics";"BIODIVERSIDADE";"B1"
"1572-9737";"Conservation Genetics (Dordrecht. Online)";"BIODIVERSIDADE";"B1"
"1877-7260";"Conservation Genetics Resources (Online)";"BIODIVERSIDADE";"B2"
"1877-7252";"Conservation Genetics Resources (Print)";"BIODIVERSIDADE";"B2"
"1755-263X";"Conservation Letters";"BIODIVERSIDADE";"B2"
"0278-4343";"Continental Shelf Research";"BIODIVERSIDADE";"B1"
"0045-8511";"Copeia";"BIODIVERSIDADE";"B1"
"1938-5110";"Copeia (Online)";"BIODIVERSIDADE";"B1"
"1432-0975";"Coral Reefs (Online)";"BIODIVERSIDADE";"A1"
"0722-4028";"Coral Reefs (Print)";"BIODIVERSIDADE";"A1"
"1353-985X";"Cotinga (Sandy)";"BIODIVERSIDADE";"B5"
"0738-8551";"Critical Reviews in Biotechnology";"BIODIVERSIDADE";"B1"
"1984-7033";"Crop Breeding and Applied Biotechnology (Online)";"BIODIVERSIDADE";"B4"
"0261-2194";"Crop Protection";"BIODIVERSIDADE";"B1"
"0011-216X";"Crustaceana (Leiden. Print)";"BIODIVERSIDADE";"B2"
"1570-7024";"Crustaceana Monographs";"BIODIVERSIDADE";"B2"
"0143-2044";"Cryo-Letters";"BIODIVERSIDADE";"B3"
"0181-1568";"Cryptogamie. Algologie";"BIODIVERSIDADE";"B2"
"1290-0796";"Cryptogamie. Bryologie";"BIODIVERSIDADE";"B1"
"0181-1584";"Cryptogamie. Mycologie";"BIODIVERSIDADE";"B2"
"0326-551X";"Cuadernos de Herpetología";"BIODIVERSIDADE";"C"
"1516-358X";"Cultivar Grandes Culturas";"BIODIVERSIDADE";"C"
"0960-9822";"Current Biology";"BIODIVERSIDADE";"A1"
"0343-8651";"Current Microbiology (Print)";"BIODIVERSIDADE";"B3"
"1877-3435";"Current Opinion in Environmental Sustainability (Print)";"BIODIVERSIDADE";"B2"
"1674-5507";"Current Zoology";"BIODIVERSIDADE";"A2"
"0399-0974";"Cybium (Paris)";"BIODIVERSIDADE";"B2"
"1424-859X";"Cytogenetic and Genome Research (Online)";"BIODIVERSIDADE";"B3"
"0011-4545";"Cytologia";"BIODIVERSIDADE";"B5"
"0920-9069";"Cytotechnology (Dordrecht)";"BIODIVERSIDADE";"B3"
"0011-6793";"Darwiniana";"BIODIVERSIDADE";"B3"
"1683-1470";"Data Science Journal";"BIODIVERSIDADE";"B5"
"1758-0463";"Database: The Journal of Biological Databases and Curation";"BIODIVERSIDADE";"B3"
"0967-0637";"Deep-Sea Research. Part 1. Oceanographic Research Papers";"BIODIVERSIDADE";"A2"
"0967-0645";"Deep-Sea Research. Part 2. Tropical Studies in Oceanography";"BIODIVERSIDADE";"A2"
"1518-952X";"Desenvolvimento e Meio Ambiente (UFPR)";"BIODIVERSIDADE";"C"
"0012-1592";"Development, Growth & Differentiation";"BIODIVERSIDADE";"B2"
"0269-249X";"Diatom Research";"BIODIVERSIDADE";"B2"
"2318-9908";"Direito.UnB. Revista de Direito da Universidade de Brasília (versão impressa)";"BIODIVERSIDADE";"C"
"1424-2818";"Diversity";"BIODIVERSIDADE";"B3"
"1472-4642";"Diversity and Distributions (Online)";"BIODIVERSIDADE";"A1"
"1366-9516";"Diversity and Distributions (Print)";"BIODIVERSIDADE";"A1"
"2259-7077";"Document de travail (Marché du travail et genre)";"BIODIVERSIDADE";"C"
"0070-7333";"Drosophila Information Service";"BIODIVERSIDADE";"C"
"0148-0545";"Drug and Chemical Toxicology (New York, N.Y. 1978)";"BIODIVERSIDADE";"B3"
"0737-3937";"Drying Technology";"BIODIVERSIDADE";"B1"
"1876-3820";"EUR J INTEGR MED";"BIODIVERSIDADE";"B4"
"1611-2156";"EXCLI Journal";"BIODIVERSIDADE";"B4"
"0012-8252";"Earth-Science Reviews";"BIODIVERSIDADE";"B1"
"0906-7590";"Ecography (Copenhagen)";"BIODIVERSIDADE";"A1"
"1476-945X";"Ecological Complexity (Print)";"BIODIVERSIDADE";"B1"
"0921-8009";"Ecological Economics (Amsterdam)";"BIODIVERSIDADE";"A2"
"0925-8574";"Ecological Engineering";"BIODIVERSIDADE";"A2"
"0307-6946";"Ecological Entomology (Print)";"BIODIVERSIDADE";"A2"
"1470-160X";"Ecological Indicators";"BIODIVERSIDADE";"A2"
"1574-9541";"Ecological Informatics (Print)";"BIODIVERSIDADE";"B1"
"0304-3800";"Ecological Modelling";"BIODIVERSIDADE";"A2"
"0012-9615";"Ecological Monographs";"BIODIVERSIDADE";"A1"
"0912-3814";"Ecological Research";"BIODIVERSIDADE";"B1"
"0012-9658";"Ecology (Brooklyn, New York, N.Y.)";"BIODIVERSIDADE";"A1"
"1461-023X";"Ecology Letters (Print)";"BIODIVERSIDADE";"A1"
"2045-7758";"Ecology and Evolution";"BIODIVERSIDADE";"B2"
"1708-3087";"Ecology and Society: a journal of integrative science for resilience and sustainability";"BIODIVERSIDADE";"B1"
"0367-0244";"Ecology of Food and Nutrition";"BIODIVERSIDADE";"B3"
"0906-6691";"Ecology of Freshwater Fish";"BIODIVERSIDADE";"B1"
"1667-782X";"Ecología Austral (En línea)";"BIODIVERSIDADE";"B2"
"0013-0001";"Economic Botany";"BIODIVERSIDADE";"B1"
"1697-2473";"Ecosistemas (Madrid. Internet)";"BIODIVERSIDADE";"C"
"2150-8925";"Ecosphere";"BIODIVERSIDADE";"B1"
"0100-4107";"Ecossistema (UniPinhal)";"BIODIVERSIDADE";"C"
"1432-9840";"Ecosystems (New York. Print)";"BIODIVERSIDADE";"A2"
"0963-9292";"Ecotoxicology (London)";"BIODIVERSIDADE";"B1"
"0147-6513";"Ecotoxicology and Environmental Safety";"BIODIVERSIDADE";"B1"
"1413-4411";"Edentata (Belo Horizonte)";"BIODIVERSIDADE";"C"
"2314-2561";"Educación Física y Ciencia";"BIODIVERSIDADE";"C"
"1678-0701";"Educação Ambiental em Ação";"BIODIVERSIDADE";"C"
"0073-3407";"El Hornero (Buenos Aires)";"BIODIVERSIDADE";"B5"
"1040-0397";"Electroanalysis (New York, N.Y.)";"BIODIVERSIDADE";"B1"
"0717-3458";"Electronic Journal of Biotechnology";"BIODIVERSIDADE";"B3"
"1080-6059";"Emerging Infectious Diseases (Online)";"BIODIVERSIDADE";"B1"
"0158-4197";"Emu (Melbourne. Print)";"BIODIVERSIDADE";"A2"
"1809-0583";"Enciclopédia Biosfera";"BIODIVERSIDADE";"C"
"1613-4796";"Endangered Species Research";"BIODIVERSIDADE";"B2"
"1863-5407";"Endangered Species Research (Print)";"BIODIVERSIDADE";"B2"
"1996-1073";"Energies (Basel)";"BIODIVERSIDADE";"B2"
"1413-4152";"Engenharia Sanitária e Ambiental";"BIODIVERSIDADE";"B4"
"1414-3984";"Engenharia na Agricultura (Impresso)";"BIODIVERSIDADE";"C"
"1415-6938";"Ensaios e Ciência (Campo Grande. Impresso)";"BIODIVERSIDADE";"C"
"1983-0572";"EntomoBrasilis (Vassouras)";"BIODIVERSIDADE";"C"
"0013-8703";"Entomologia Experimentalis et Applicata (Print)";"BIODIVERSIDADE";"A2"
"1947-5136";"Entomologica Americana (New York. Print)";"BIODIVERSIDADE";"B3"
"0013-872X";"Entomological News";"BIODIVERSIDADE";"B2"
"1343-8786";"Entomological Science (Tokyo)";"BIODIVERSIDADE";"B1"
"2030-6318";"Entomologie Faunistique";"BIODIVERSIDADE";"C"
"0723-9912";"Entomologischer Verein Apollo. Nachrichten";"BIODIVERSIDADE";"C"
"2161-0983";"Entomology, Ornithology & Herpetology";"BIODIVERSIDADE";"C"
"1317-5262";"Entomotropica";"BIODIVERSIDADE";"B4"
"0378-1909";"Environmental Biology of Fishes";"BIODIVERSIDADE";"B1"
"0376-8929";"Environmental Conservation";"BIODIVERSIDADE";"A2"
"1866-6280";"Environmental Earth Sciences (Print)";"BIODIVERSIDADE";"B2"
"1582-9596";"Environmental Engineering and Management Journal (Print)";"BIODIVERSIDADE";"B3"
"0046-225X";"Environmental Entomology";"BIODIVERSIDADE";"A2"
"0269-4042";"Environmental Geochemistry and Health";"BIODIVERSIDADE";"B2"
"0364-152X";"Environmental Management (New York)";"BIODIVERSIDADE";"B1"
"1462-2912";"Environmental Microbiology (Print)";"BIODIVERSIDADE";"B1"
"1758-2229";"Environmental Microbiology Reports";"BIODIVERSIDADE";"B2"
"1364-8152";"Environmental Modelling & Software";"BIODIVERSIDADE";"B1"
"1573-2959";"Environmental Monitoring and Assessment (Dordrecht. Online)";"BIODIVERSIDADE";"B2"
"0167-6369";"Environmental Monitoring and Assessment (Print)";"BIODIVERSIDADE";"B2"
"2215-1532";"Environmental Nanotechnology, Monitoring & Management";"BIODIVERSIDADE";"C"
"0269-7491";"Environmental Pollution (1987)";"BIODIVERSIDADE";"A1"
"0013-9351";"Environmental Research (New York, N.Y. Print)";"BIODIVERSIDADE";"B1"
"1748-9326";"Environmental Research Letters";"BIODIVERSIDADE";"B1"
"1462-9011";"Environmental Science & Policy";"BIODIVERSIDADE";"B1"
"0013-936X";"Environmental Science & Technology";"BIODIVERSIDADE";"A1"
"0944-1344";"Environmental Science and Pollution Research International";"BIODIVERSIDADE";"B1"
"2050-7887";"Environmental Science: Processes & Impacts";"BIODIVERSIDADE";"C"
"1520-4081";"Environmental Toxicology (Print)";"BIODIVERSIDADE";"B1"
"0730-7268";"Environmental Toxicology and Chemistry";"BIODIVERSIDADE";"B1"
"1382-6689";"Environmental Toxicology and Pharmacology";"BIODIVERSIDADE";"B2"
"0098-8472";"Environmental and Experimental Botany";"BIODIVERSIDADE";"A2"
"1614-7499";"Environmetal Science and Pollution Research International (Internet)";"BIODIVERSIDADE";"B1"
"1516-9375";"Espaço e Geografia (UnB)";"BIODIVERSIDADE";"C"
"0102-4701";"Espeleo-Tema (São Paulo)";"BIODIVERSIDADE";"C"
"2177-1227";"Espeleo-tema";"BIODIVERSIDADE";"C"
"1559-2723";"Estuaries and Coasts";"BIODIVERSIDADE";"A2"
"0272-7714";"Estuarine, Coastal and Shelf Science (Print)";"BIODIVERSIDADE";"A2"
"1980-8208";"Estudos Geológicos (UFPE)";"BIODIVERSIDADE";"C"
"1413-0580";"Estudos Sociedade e Agricultura (UFRRJ)";"BIODIVERSIDADE";"C"
"0102-2067";"Estudos de Biologia (UCP. Impresso)";"BIODIVERSIDADE";"C"
"2159-8126";"Ethnobiology Letters";"BIODIVERSIDADE";"B5"
